CAT,SAC,SIC,Time,LAT,LON,H(m),H(ft),RHO,THETA,Mode3/A,FL,TA,TI,BP,RA,TTA,GS,TAR,TAS,HDG,IAS,MACH,BAR,IVV,TN,GS(kt),HDG.1,STAT,callsign,lat,lon,ALT_CORR,X,Y
CAT048,20,129,04:40:40:242,41.28756385,2.29034277,1501.08991140034,4924.83582491869,8.589844,95.223999,1000.0,49.25,399100000000,AFR32SN,1014,-26.543,"61,172",272.0,"-2,125",272.0,56.074219,246.0,0.404,2048.0,2176,3171,271.7,63.056,"No alert, no SPI, aircraft airbone",AFR32SN,41.28756385,2.29034277,2048.0,26.962734570608973,10.407453728289472
CAT048,20,129,04:40:40:438,41.29494865,2.12071388,365.759544669651,1199.99854453398,0.929688,112.236328,3224.0,12.0,345643,VLG8SJ,1014,,,,,,95.800781,157.0,0.24,1728.0,1632,3943,166.54,93.7903,"No alert, no SPI, aircraft airbone",VLG8SJ,41.29494865,2.12071388,1728.0,19.310272361844948,10.805573715482538
CAT048,20,129,04:40:44:227,41.29052817,2.29566093,1546.80695118662,5074.82611773111,8.816406,93.922119,1000.0,50.75,399100000000,AFR32SN,1014,,,,,,47.460938,247.0,0.408,2784.0,2912,3171,273.24,55.1404,"No alert, no SPI, aircraft airbone",AFR32SN,41.29052817,2.29566093,2784.0,27.201349795500082,10.587030199266238
CAT048,20,129,04:40:44:398,41.29457826,2.12479908,388.61930997204,1274.99777692867,1.109375,109.643555,3224.0,12.75,345643,VLG8SJ,1014,0.527,"97,207",170.0,"0,062",164.0,96.152344,158.0,0.244,1248.0,1088,3943,169.4,97.1246,"No alert, no SPI, aircraft airbone",VLG8SJ,41.29457826,2.12479908,1248.0,19.49460531257272,10.784253884584517
CAT048,20,129,04:40:48:203,41.29396829,2.30054074,1615.38417142071,5299.81700496392,9.027344,92.510376,1000.0,53.0,399100000000,AFR32SN,1014,,,,,,40.605469,246.0,0.408,3168.0,3296,3171,271.04,45.1483,"No alert, no SPI, aircraft airbone",AFR32SN,41.29396829,2.30054074,3168.0,27.41997575385264,10.795040901740434
CAT048,20,129,04:40:48:375,41.29415476,2.12899992,411.479020248167,1349.996828791,1.296875,107.852783,3224.0,13.5,345643,VLG8SJ,1014,,,,,,97.207031,163.0,0.252,1056.0,960,3943,174.68,97.5696,"No alert, no SPI, aircraft airbone",VLG8SJ,41.29415476,2.12899992,1056.0,19.68417118884379,10.759781165935125
CAT048,20,129,04:40:52:188,41.29784334,2.30464101,1668.72179839481,5474.80922504562,9.207031,91.005249,1000.0,54.75,399100000000,AFR32SN,1014,,,,,,35.507812,246.0,0.412,2816.0,2752,3171,271.26,40.5066,"No alert, no SPI, aircraft airbone",AFR32SN,41.29784334,2.30464101,2816.0,27.603242777767143,11.028921147195472
CAT048,20,129,04:40:52:359,41.29368045,2.13333558,434.338669776917,1424.9956813509,1.492188,106.567383,3224.0,14.25,345643,VLG8SJ,1014,,,,,,97.910156,167.0,0.26,1184.0,1024,3943,177.98,98.0804,"No alert, no SPI, aircraft airbone",VLG8SJ,41.29368045,2.13333558,1184.0,19.87983479299232,10.732298748338934
CAT048,20,129,04:40:56:164,41.30199544,2.30860467,1722.05949443858,5649.80167173387,9.386719,89.456177,1000.0,56.5,399100000000,AFR32SN,1014,-21.621,"34,98",272.0,"-1,469",274.0,29.707031,247.0,0.412,2432.0,2496,3171,272.36,34.9695,"No alert, no SPI, aircraft airbone",AFR32SN,41.30199544,2.30860467,2432.0,27.78021020873084,11.279395174054
CAT048,20,129,04:40:56:344,41.2931836,2.13773598,457.198260352947,1499.99434049636,1.691406,105.600586,3224.0,15.0,345643,VLG8SJ,1014,,,,,,98.4375,171.0,0.268,1024.0,896,3943,183.48,99.1022,"No alert, no SPI, aircraft airbone",VLG8SJ,41.2931836,2.13773598,1024.0,20.07842767597883,10.703488154982962
CAT048,20,129,04:41:00:141,41.30649881,2.31162548,1775.39775353111,5824.79596569502,9.53125,87.8302,1000.0,58.25,399100000000,AFR32SN,1014,,,,,,22.5,248.0,0.416,2560.0,2624,3171,273.24,28.9105,"No alert, no SPI, aircraft airbone",AFR32SN,41.30649881,2.31162548,2560.0,27.914494306523686,11.55065791624191
CAT048,20,129,04:41:00:328,41.29260705,2.1422767,480.057782099582,1574.99277382359,1.898438,104.93042,3224.0,15.75,345643,VLG8SJ,1014,0.176,"99,316",188.0,"0,031",186.0,98.613281,177.0,0.276,1056.0,928,3943,187.44,99.2065,"No alert, no SPI, aircraft airbone",VLG8SJ,41.29260705,2.1422767,1056.0,20.283376254658705,10.669936657203234
CAT048,20,129,04:41:04:109,41.31126455,2.31402477,1828.73641564511,5999.7915819051,9.65625,86.149292,1000.0,60.0,399100000000,AFR32SN,1014,,,,,,14.765625,249.0,0.416,2688.0,2752,3171,274.12,21.4124,"No alert, no SPI, aircraft airbone",AFR32SN,41.31126455,2.31402477,2688.0,28.020626491347368,11.837472641167789
CAT048,20,129,04:41:04:313,41.29202361,2.14690907,495.297234619036,1624.99097922752,2.109375,104.37561,3224.0,16.25,345643,VLG8SJ,1014,,,,,,98.789062,181.0,0.284,1120.0,1024,3943,194.7,99.4592,"No alert, no SPI, aircraft airbone",VLG8SJ,41.29202361,2.14690907,1120.0,20.492463734245227,10.636003904111071
CAT048,20,129,04:41:08:305,41.29142417,2.15169766,518.156605433673,1699.98891737101,2.328125,103.903198,3224.0,17.0,345643,VLG8SJ,1014,,,,,,98.789062,186.0,0.288,1184.0,1088,3943,199.76,99.223,"No alert, no SPI, aircraft airbone",VLG8SJ,41.29142417,2.15169766,1184.0,20.708605121575793,10.601159138468734
CAT048,20,129,04:41:12:297,41.29080988,2.15665564,541.015886175446,1774.98655999985,2.554688,103.491211,3224.0,17.75,345643,VLG8SJ,1014,,,,,,97.910156,190.0,0.296,1024.0,1024,3943,204.82,99.278,"No alert, no SPI, aircraft airbone",VLG8SJ,41.29080988,2.15665564,1024.0,20.932394337837227,10.565475718262546
CAT048,20,129,04:41:16:281,41.2902039,2.16170148,563.87508299388,1849.98392728964,2.785156,103.117676,3224.0,18.5,345643,VLG8SJ,1014,-1.23,"98,789",210.0,"0,031",206.0,97.910156,196.0,0.308,1024.0,1024,3943,208.56,98.8275,"No alert, no SPI, aircraft airbone",VLG8SJ,41.2902039,2.16170148,1024.0,21.160147381543137,10.530325198522776
CAT048,20,129,04:41:20:273,41.28958018,2.16700557,586.734161398374,1924.98090608224,3.027344,102.771606,3224.0,19.25,345643,VLG8SJ,1014,,,,,,97.207031,201.0,0.316,640.0,672,3943,214.5,98.5803,"No alert, no SPI, aircraft airbone",VLG8SJ,41.28958018,2.16700557,640.0,21.399557177482844,10.494186638373245
CAT048,20,129,04:41:24:266,41.2889823,2.17242073,594.353138017468,1949.97754933323,3.273438,102.43103,3224.0,19.5,345643,VLG8SJ,1014,,,,,,96.855469,209.0,0.328,416.0,384,3943,221.54,98.3112,"No alert, no SPI, aircraft airbone",VLG8SJ,41.2889823,2.17242073,416.0,21.643972118400576,10.459641250230305
CAT048,20,129,04:41:28:258,41.2883736,2.17799707,609.591997887939,1999.97381035067,3.527344,102.123413,3224.0,20.0,345643,VLG8SJ,1014,,,,,,96.503906,215.0,0.336,928.0,1024,3943,230.34,97.9871,"No alert, no SPI, aircraft airbone",VLG8SJ,41.2883736,2.17799707,928.0,21.895664270202314,10.424502217615998
CAT048,20,129,04:41:32:250,41.28779582,2.18374776,632.450729079545,2074.96964999333,3.789062,101.80481,3224.0,20.75,345643,VLG8SJ,1014,-0.352,"97,559",236.0,"-0,031",234.0,96.503906,221.0,0.348,1568.0,1632,3943,238.26,97.7179,"No alert, no SPI, aircraft airbone",VLG8SJ,41.28779582,2.18374776,1568.0,22.155213775445713,10.391279565246212
CAT048,20,129,04:41:36:242,41.28721026,2.18965441,670.549328727648,2199.96505966282,4.058594,101.513672,3224.0,22.0,345643,VLG8SJ,1014,,,,,,95.976562,226.0,0.356,2112.0,2208,3943,242.22,97.5916,"No alert, no SPI, aircraft airbone",VLG8SJ,41.28721026,2.18965441,2112.0,22.42180435245556,10.357647304480766
CAT048,20,129,04:41:40:234,41.28662438,2.1955427,723.887835053727,2374.96016475767,4.328125,101.260986,3224.0,23.75,345643,VLG8SJ,1014,,,,,,95.625,228.0,0.36,2528.0,2720,3943,245.3,97.4982,"No alert, no SPI, aircraft airbone",VLG8SJ,41.28662438,2.1955427,2528.0,22.687571726856763,10.32400914846201
CAT048,20,129,04:41:44:227,41.28603764,2.20160555,777.226194556803,2549.95478814974,4.605469,101.019287,3224.0,25.5,345643,VLG8SJ,1014,,,,,,95.449219,228.0,0.36,2944.0,3200,3943,247.28,97.4377,"No alert, no SPI, aircraft airbone",VLG8SJ,41.28603764,2.20160555,2944.0,22.96121698568798,10.29038343467555
CAT048,20,129,04:41:48:219,41.28546076,2.2076523,845.804455022328,2774.94908821545,4.882812,100.799561,3224.0,27.75,345643,VLG8SJ,1014,-0.176,"97,383",246.0,"-0,094",242.0,95.449219,226.0,0.36,3392.0,3456,3943,247.28,97.4377,"No alert, no SPI, aircraft airbone",VLG8SJ,41.28546076,2.2076523,3392.0,23.23413747394976,10.257364296220311
CAT048,20,129,04:41:52:211,41.2848902,2.21361018,914.382640405558,2999.94314194817,5.15625,100.6073,3224.0,30.0,345643,VLG8SJ,1014,,,,,,95.273438,224.0,0.356,3136.0,3200,3943,247.28,97.4377,"No alert, no SPI, aircraft airbone",VLG8SJ,41.2848902,2.21361018,3136.0,23.50305225382934,10.2247194437389
CAT048,20,129,04:41:56:203,41.2843023,2.21965902,975.340696136467,3199.93676951237,5.433594,100.437012,3224.0,32.0,345643,VLG8SJ,1014,,,,,,95.097656,223.0,0.356,3008.0,2880,3943,247.28,97.4377,"No alert, no SPI, aircraft airbone",VLG8SJ,41.2843023,2.21965902,3008.0,23.77608050071132,10.191077107282855
CAT048,20,129,04:42:00:195,41.28369521,2.22571085,1028.67864854354,3374.9300572876,5.710938,100.294189,3224.0,33.75,345643,VLG8SJ,1014,,,,,,95.097656,224.0,0.36,2752.0,2720,3943,249.26,97.3773,"No alert, no SPI, aircraft airbone",VLG8SJ,41.28369521,2.22571085,2752.0,24.0492555318162,10.156302781258614
CAT048,20,129,04:42:04:188,41.28311048,2.23176721,1082.01649527904,3549.92299837127,5.988281,100.151367,3224.0,35.5,345643,VLG8SJ,1014,-0.176,"97,383",250.0,"0,094",244.0,94.921875,225.0,0.364,2720.0,2752,3943,250.36,97.3499,"No alert, no SPI, aircraft airbone",VLG8SJ,41.28311048,2.23176721,2720.0,24.322631588599368,10.122890789322273
CAT048,20,129,04:42:08:188,41.28250834,2.23789772,1142.97421087231,3749.91550999833,6.269531,100.025024,3224.0,37.5,345643,VLG8SJ,1014,,,,,,94.921875,226.0,0.364,2880.0,2912,3943,252.34,97.2894,"No alert, no SPI, aircraft airbone",VLG8SJ,41.28250834,2.23789772,2880.0,24.599363470167695,10.088473834296448
CAT048,20,129,04:42:12:180,41.28190458,2.24411511,1203.93178570364,3949.90755980792,6.554688,99.904175,3224.0,39.5,345643,VLG8SJ,1014,,,,,,94.921875,227.0,0.368,3040.0,3072,3943,253.22,97.262,"No alert, no SPI, aircraft airbone",VLG8SJ,41.28190458,2.24411511,3040.0,24.88001965136136,10.054003993375892
CAT048,20,129,04:42:16:172,41.28129931,2.25024328,1264.88928925712,4149.89937576632,6.835938,99.799805,3224.0,41.5,345643,VLG8SJ,1014,,,,,,94.921875,227.0,0.372,3200.0,3200,3943,253.44,97.4872,"No alert, no SPI, aircraft airbone",VLG8SJ,41.28129931,2.25024328,3200.0,25.156657336217787,10.019437772755296
CAT048,20,129,04:42:20:164,41.28067821,2.25644597,1333.4666551752,4374.89074096501,7.121094,99.706421,3224.0,43.75,345643,VLG8SJ,1014,-7.207,"97,207",254.0,"-0,531",250.0,94.570312,228.0,0.372,3232.0,3328,3943,253.22,97.262,"No alert, no SPI, aircraft airbone",VLG8SJ,41.28067821,2.25644597,3232.0,25.43666746369179,9.983962698779944
CAT048,20,129,04:42:24:156,41.28015212,2.26249338,1402.0439789407,4599.88196786779,7.398438,99.585571,3224.0,46.0,345643,VLG8SJ,1014,,,,,,90.0,229.0,0.376,3328.0,3424,3943,253.22,94.9878,"No alert, no SPI, aircraft airbone",VLG8SJ,41.28015212,2.26249338,3328.0,25.709641555991837,9.95416425792973
CAT048,20,129,04:42:28:148,41.28036901,2.26879097,1470.62104540039,4824.87235059141,7.679688,99.129639,3224.0,48.25,345643,VLG8SJ,1014,,,,,,83.320312,228.0,0.376,3680.0,3584,3943,252.12,89.3134,"No alert, no SPI, aircraft airbone",VLG8SJ,41.28036901,2.26879097,3680.0,25.99360905277849,9.969053741147695
CAT048,20,129,04:42:32:133,41.28096589,2.27488273,1546.81808283553,5074.8626388901,7.949219,98.552856,3224.0,50.75,345643,VLG8SJ,1014,,,,,,76.816406,227.0,0.376,3616.0,3552,3943,251.02,83.1281,"No alert, no SPI, aircraft airbone",VLG8SJ,41.28096589,2.27488273,3616.0,26.26813799051665,10.006708893569572
CAT048,20,129,04:42:36:125,41.28166673,2.28072369,1615.39513848908,5299.85298616052,8.207031,97.981567,3224.0,53.0,345643,VLG8SJ,1014,-23.379,"76,641",250.0,"-1,75",252.0,70.3125,226.0,0.376,3328.0,3392,3943,249.92,76.5747,"No alert, no SPI, aircraft airbone",VLG8SJ,41.28166673,2.28072369,3328.0,26.53130754597781,10.050546519088185
CAT048,20,129,04:42:40:102,41.283177,2.28651182,1683.97209256515,5524.84300017144,8.457031,97.119141,3224.0,55.25,345643,VLG8SJ,1014,,,,,,63.632812,225.0,0.376,3232.0,3200,3943,249.92,69.6039,"No alert, no SPI, aircraft airbone",VLG8SJ,41.283177,2.28651182,3232.0,26.79175681756838,10.142968114488777
CAT048,20,129,04:42:44:094,41.28518631,2.29181915,1744.92919813283,5724.83351040211,8.683594,96.124878,3224.0,57.25,345643,VLG8SJ,1014,,,,,,55.898438,225.0,0.376,3072.0,3040,3943,249.7,62.3035,"No alert, no SPI, aircraft airbone",VLG8SJ,41.28518631,2.29181915,3072.0,27.030302560524685,10.265210317902177
CAT048,20,129,04:42:48:070,41.28797259,2.29681607,1805.88638175,5924.82427670065,8.894531,94.888916,3224.0,59.25,345643,VLG8SJ,1014,,,,,,47.8125,224.0,0.376,3072.0,2944,3943,249.92,54.7778,"No alert, no SPI, aircraft airbone",VLG8SJ,41.28797259,2.29681607,3072.0,27.254509961771966,10.434004092329477
CAT048,20,129,04:44:57:336,41.28496606,2.08214064,-0.0002714460715651,-0.0008905711294338,1.304688,223.676147,5530.0,0.0,440018,EJU73YK,1014,0.527,"65,566",108.0,"0,094",108.0,63.632812,109.0,0.164,-320.0,0,1228,108.68,65.5554,"No alert, no SPI, aircraft airbone",EJU73YK,41.28496606,2.08214064,-320.0,17.573492075694535,10.198230298820553
CAT048,20,129,04:45:01:297,41.28586003,2.08481095,-0.0001628985628485,-0.000534444120936,1.183594,221.237183,5530.0,0.0,440018,EJU73YK,1014,,,,,,62.929688,121.0,0.18,192.0,0,1228,120.78,65.5554,"No alert, no SPI, aircraft airbone",EJU73YK,41.28586003,2.08481095,192.0,17.693686421262225,10.25242860236809
CAT048,20,129,04:45:05:258,41.28692523,2.08770579,-6.90827146172524e-05,-0.0002266493334248,1.050781,218.161011,5530.0,0.0,440018,EJU73YK,1014,,,,,,63.457031,137.0,0.208,0.0,32,1228,136.18,65.6927,"No alert, no SPI, aircraft airbone",EJU73YK,41.28692523,2.08770579,0.0,17.823957245217112,10.316953990064029
CAT048,20,129,04:45:09:203,41.28804516,2.09095738,1.34110450744629e-05,4.39994931221008e-05,0.910156,213.486328,5530.0,-0.5,440018,EJU73YK,1014,,,,,,60.820312,145.0,0.22,-544.0,256,1228,149.16,64.9786,"No alert, no SPI, aircraft airbone",EJU73YK,41.28804516,2.09095738,-544.0,17.970298150736927,10.384842338660345
CAT048,20,129,04:45:13:125,41.2891767,2.09438308,22.8600723836571,75.0002398791976,0.773438,206.669312,5530.0,0.75,440018,EJU73YK,1014,1.582,"65,391",156.0,"-0,25",154.0,60.292969,153.0,0.232,1696.0,1664,1228,156.2,65.4016,"No alert, no SPI, aircraft airbone",EJU73YK,41.2891767,2.09438308,1696.0,18.12448300352766,10.453469279531692
CAT048,20,129,04:45:17:016,41.29038312,2.09778586,53.3400989770889,175.000330327992,0.648438,197.341919,5530.0,1.75,440018,EJU73YK,1014,,,,,,60.292969,155.0,0.236,1728.0,1728,1228,157.08,65.5554,"No alert, no SPI, aircraft airbone",EJU73YK,41.29038312,2.09778586,1728.0,18.277607897921953,10.52659185341199
CAT048,20,129,04:45:20:859,41.29142873,2.10118558,91.4400996286422,300.000336465634,0.558594,184.059448,5530.0,3.0,440018,EJU73YK,1014,,,,,,60.644531,158.0,0.24,2112.0,2176,1228,158.18,65.7037,"No alert, no SPI, aircraft airbone",EJU73YK,41.29142873,2.10118558,2112.0,18.430634466630632,10.590067801776026
CAT048,20,129,04:45:24:672,41.29262732,2.10452614,129.540067549795,425.000235220069,0.5,167.019653,5530.0,4.25,440018,EJU73YK,1014,,,,,,61.699219,156.0,0.236,2144.0,2432,1228,157.08,64.7369,"No alert, no SPI, aircraft airbone",EJU73YK,41.29262732,2.10452614,2144.0,18.580944692012213,10.662719106747677
CAT048,20,129,04:45:28:445,41.29382117,2.10785655,182.880007447675,600.00004363463,0.496094,147.562866,5530.0,6.0,440018,EJU73YK,1014,12.129,"65,918",156.0,"1,531",164.0,65.390625,159.0,0.244,2528.0,2656,1228,156.86,65.885,"No alert, no SPI, aircraft airbone",EJU73YK,41.29382117,2.10785655,2528.0,18.730793013064094,10.735089505698244
CAT048,20,129,04:45:32:250,41.29485229,2.1112494,228.59991983138,749.999760979586,0.554688,130.160522,5530.0,7.5,440018,EJU73YK,1014,,,,,,72.597656,156.0,0.24,2688.0,2656,1228,155.98,70.5157,"No alert, no SPI, aircraft airbone",EJU73YK,41.29485229,2.1112494,2688.0,18.883498593095744,10.797711991193355
CAT048,20,129,04:45:36:117,41.29543309,2.11481132,281.939801346511,924.999377849686,0.671875,118.712769,5530.0,9.25,440018,EJU73YK,1014,,,,,,81.210938,150.0,0.232,2464.0,2464,1228,155.98,81.1395,"No alert, no SPI, aircraft airbone",EJU73YK,41.29543309,2.11481132,2464.0,19.0439546901905,10.833348807105205
CAT048,20,129,04:45:40:031,41.29569923,2.11857393,320.039641916752,1049.99885878616,0.820312,111.879272,5530.0,10.5,440018,EJU73YK,1014,,,,,,89.121094,149.0,0.228,1504.0,1568,1228,158.4,86.7371,"No alert, no SPI, aircraft airbone",EJU73YK,41.29569923,2.11857393,1504.0,19.213550427183375,10.850150323522039
CAT048,20,129,04:45:43:992,41.29550125,2.12252396,350.519437093288,1149.99818999314,0.992188,108.616333,5530.0,11.5,440018,EJU73YK,1014,9.141,"94,746",164.0,"1,094",160.0,96.855469,154.0,0.236,1440.0,1408,1228,163.68,94.5593,"No alert, no SPI, aircraft airbone",EJU73YK,41.29550125,2.12252396,1440.0,19.391734091601396,10.839144026726272
CAT048,20,129,04:45:47:969,41.29514426,2.12662947,380.999179347418,1249.99734757018,1.175781,106.688232,5530.0,12.5,440018,EJU73YK,1014,,,,,,97.734375,156.0,0.24,1472.0,1440,1228,167.64,97.5476,"No alert, no SPI, aircraft airbone",EJU73YK,41.29514426,2.12662947,1472.0,19.576977805173662,10.818636879920037
CAT048,20,129,04:45:51:945,41.29470414,2.13076964,411.478872424923,1349.99634380658,1.363281,105.474243,5530.0,13.5,440018,EJU73YK,1014,,,,,,97.558594,160.0,0.248,1536.0,1472,1228,171.82,98.031,"No alert, no SPI, aircraft airbone",EJU73YK,41.29470414,2.13076964,1536.0,19.763811667914528,10.793156810161541
CAT048,20,129,04:45:55:930,41.29427097,2.13489915,441.958518215455,1449.99518490199,1.550781,104.545898,5530.0,14.5,440018,EJU73YK,1014,,,,,,97.734375,164.0,0.252,1472.0,1440,1228,175.78,97.8497,"No alert, no SPI, aircraft airbone",EJU73YK,41.29427097,2.13489915,1472.0,19.95016518911937,10.768100333037847
CAT048,20,129,04:45:59:922,41.29380752,2.13927925,472.438090183772,1549.99378379853,1.75,103.787842,5530.0,15.5,440018,EJU73YK,1014,-0.176,"97,734",180.0,"-0,094",176.0,97.734375,167.0,0.26,1504.0,1472,1228,180.62,97.6355,"No alert, no SPI, aircraft airbone",EJU73YK,41.29380752,2.13927925,1504.0,20.14783106530729,10.741293301210698
CAT048,20,129,04:46:03:906,41.29336148,2.14374713,502.917597553693,1649.99217075806,1.953125,103.128662,5530.0,16.5,440018,EJU73YK,"1013,3",,,,,,97.734375,170.0,0.264,1376.0,1312,1228,184.8,97.7783,"No alert, no SPI, aircraft airbone",EJU73YK,41.29336148,2.14374713,1376.0,20.349452845697847,10.71556172234512
CAT048,20,129,04:46:07:891,41.29288003,2.14837693,533.397028164007,1749.9903058816,2.164062,102.606812,5530.0,17.5,440018,EJU73YK,"1013,3",,,,,,97.382812,176.0,0.272,1248.0,1216,1228,190.96,97.8278,"No alert, no SPI, aircraft airbone",EJU73YK,41.29288003,2.14837693,1248.0,20.55839051709386,10.687753423927337
CAT048,20,129,04:46:11:883,41.29238335,2.15309829,556.256385549903,1824.98819996754,2.378906,102.178345,5530.0,18.25,440018,EJU73YK,"1013,3",,,,,,97.734375,181.0,0.284,1280.0,1280,1228,196.02,97.9211,"No alert, no SPI, aircraft airbone",EJU73YK,41.29238335,2.15309829,1280.0,20.77146514964069,10.659063990868807
CAT048,20,129,04:46:15:875,41.29186997,2.15797754,586.735655602999,1924.98580832854,2.601562,101.810303,5530.0,19.25,440018,EJU73YK,"1013,3",0.527,"98,086",202.0,"0,031",196.0,97.558594,186.0,0.292,1280.0,1280,1228,201.08,98.009,"No alert, no SPI, aircraft airbone",EJU73YK,41.29186997,2.15797754,1280.0,20.99166875286799,10.629421872855579
CAT048,20,129,04:46:19:867,41.29134037,2.16286006,609.594858515076,1999.9831956106,2.824219,101.519165,5530.0,20.0,440018,EJU73YK,"1013,3",,,,,,97.734375,192.0,0.3,1280.0,1312,1228,207.24,98.0475,"No alert, no SPI, aircraft airbone",EJU73YK,41.29134037,2.16286006,1280.0,21.212028523153148,10.598819364174767
CAT048,20,129,04:46:23:867,41.29076955,2.1680732,640.073933633044,2099.98016442064,3.0625,101.260986,5530.0,21.0,440018,EJU73YK,"1013,3",,,,,,97.734375,196.0,0.308,1408.0,1408,1228,212.3,98.1299,"No alert, no SPI, aircraft airbone",EJU73YK,41.29076955,2.1680732,1408.0,21.447315633677757,10.565836658949511
CAT048,20,129,04:46:27:852,41.2902207,2.17320165,670.552948965691,2199.9769370846,3.296875,101.030273,5530.0,22.0,440018,EJU73YK,"1013,3",,,,,,96.855469,201.0,0.316,1760.0,1792,1228,216.48,98.2397,"No alert, no SPI, aircraft airbone",EJU73YK,41.2902207,2.17320165,1760.0,21.6787801590414,10.534165602156305
CAT048,20,129,04:46:31:844,41.28963385,2.17857443,708.651838403195,2324.97329750674,3.542969,100.83252,5530.0,23.25,440018,EJU73YK,"1013,3",-0.352,"97,91",220.0,"-0,094",216.0,96.503906,203.0,0.32,2176.0,2304,1228,220.22,97.8333,"No alert, no SPI, aircraft airbone",EJU73YK,41.28963385,2.17857443,2176.0,21.921280247643608,10.500288960081422
CAT048,20,129,04:46:35:836,41.28907731,2.18393435,761.990648890845,2499.96940050704,3.789062,100.634766,5530.0,25.0,440018,EJU73YK,"1013,3",,,,,,96.328125,205.0,0.324,2528.0,2656,1228,222.2,97.7618,"No alert, no SPI, aircraft airbone",EJU73YK,41.28907731,2.18393435,2528.0,22.16319440453211,10.468243250576995
