CAT,SAC,SIC,Time,lat,lon,H(m),Hft,RHO,THETA,mode3a,FL,TA,callsign,BP,ROLL,track_true,GS,track_rate,TAS,HDG,IAS,MACH,BAR,IVV,TN,GS(kt),HDG.1,STAT,callsign_norm,time_seconds,id,Indicativo,Origen,Destino,HoraDespegue,RutaSACTA,TipoAeronave,Estela,EstelaRECAT,ProcDesp,ATOT,PistaDesp,ATOT_seconds
CAT048,20,129,05:03:07:539,41.13583358,2.0610033,1775.48988569528,5825.0982365845,10.105469,190.662231,1000.0,58.25,3444D0,VLG3YR,1013,,,,,,152.050781,220.0,0.368,2624.0,2560,3580,248.6,154.9786,"No alert, no SPI, aircraft airbone",VLG3YR,18187.539,571,VLG3YR,LEBL,LIRF,0 days 05:00:28,DCT DR24LB DCT F34BL DCT BL800 DCT BL805 DCT BL811 DCT 4104N00254E 005(BL813) 4103N00321E DCT 4103N00328E DCT DIPES DCT TOSNU DCT LAPIT OSPOK **,A320,Media,M+,-,0 days 05:00:28,LEBL-24L,18028.0
CAT048,20,129,05:03:11:523,41.13185752,2.06319972,1828.83171738125,6000.10425165311,10.324219,189.871216,1000.0,60.0,3444D0,VLG3YR,1013,,,,,,146.425781,220.0,0.372,2592.0,2624,3580,249.04,149.3097,"No alert, no SPI, aircraft airbone",VLG3YR,18191.523,571,VLG3YR,LEBL,LIRF,0 days 05:00:28,DCT DR24LB DCT F34BL DCT BL800 DCT BL805 DCT BL811 DCT 4104N00254E 005(BL813) 4103N00321E DCT 4103N00328E DCT DIPES DCT TOSNU DCT LAPIT OSPOK **,A320,Media,M+,-,0 days 05:00:28,LEBL-24L,18028.0
CAT048,20,129,05:06:03:477,41.28931494,2.09479682,7.62007741536945,25.0002547874407,0.757812,205.686035,5337.0,0.25,345313,VLG1265,1014,,,,,,-114.433594,115.0,0.172,-128.0,64,1888,106.04,246.0883,"No alert, no SPI, aircraft airbone",VLG1265,18363.477,572,VLG1265,LEBL,ESSA,0 days 05:06:21,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,A320,Media,M+,OLOXO1C,0 days 05:06:21,LEBL-24L,18381.0
CAT048,20,129,05:06:07:531,41.28836314,2.09206237,7.6200371067971,25.0001225414642,0.867188,211.426392,5337.0,0.25,345313,VLG1265,1014,-0.527,,124,,132.0,-114.433594,130.0,0.196,32.0,64,1888,123.64,246.1267,"No alert, no SPI, aircraft airbone",VLG1265,18367.531,572,VLG1265,LEBL,ESSA,0 days 05:06:21,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,A320,Media,M+,OLOXO1C,0 days 05:06:21,LEBL-24L,18381.0
CAT048,20,129,05:06:11:586,41.28726368,2.08896912,7.61996923387051,24.9998998612517,1.0,216.304321,5337.0,0.25,345313,VLG1265,1014,,,,,,-114.257812,143.0,0.216,32.0,32,1888,139.26,245.8246,"No alert, no SPI, aircraft airbone",VLG1265,18371.586,572,VLG1265,LEBL,ESSA,0 days 05:06:21,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,A320,Media,M+,OLOXO1C,0 days 05:06:21,LEBL-24L,18381.0
CAT048,20,129,05:06:15:625,41.28608692,2.08551938,-0.0001368261873722,-0.0004489048285782,1.152344,220.484619,5337.0,-0.25,345313,VLG1265,1014,,,,,,-113.90625,155.0,0.232,-1408.0,192,1888,153.56,245.7697,"No alert, no SPI, aircraft airbone",VLG1265,18375.625,572,VLG1265,LEBL,ESSA,0 days 05:06:21,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,A320,Media,M+,OLOXO1C,0 days 05:06:21,LEBL-24L,18381.0
CAT048,20,129,05:06:19:656,41.28480773,2.08185907,7.61971843615174,24.9990770340641,1.320312,223.791504,5337.0,0.25,345313,VLG1265,1014,,,,,,-112.851562,163.0,0.248,1792.0,1120,1888,165.22,245.2972,"No alert, no SPI, aircraft airbone",VLG1265,18379.656,572,VLG1265,LEBL,ESSA,0 days 05:06:21,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,A320,Media,M+,OLOXO1C,0 days 05:06:21,LEBL-24L,18381.0
CAT048,20,129,05:06:23:680,41.28345936,2.07803351,45.7195311225951,149.998466488255,1.5,226.428223,5337.0,1.5,345313,VLG1265,1014,0.703,,170,,168.0,-112.148438,166.0,0.252,2048.0,2208,1888,169.62,245.2478,"No alert, no SPI, aircraft airbone",VLG1265,18383.68,572,VLG1265,LEBL,ESSA,0 days 05:06:21,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,A320,Media,M+,OLOXO1C,0 days 05:06:21,LEBL-24L,18381.0
CAT048,20,129,05:06:27:695,41.28217698,2.07421414,91.4393041692674,299.997726690699,1.679688,228.592529,5337.0,3.0,345313,VLG1265,1014,,,,,,-112.324219,162.0,0.248,2240.0,2464,1888,168.74,245.105,"No alert, no SPI, aircraft airbone",VLG1265,18387.695,572,VLG1265,LEBL,ESSA,0 days 05:06:21,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,A320,Media,M+,OLOXO1C,0 days 05:06:21,LEBL-24L,18381.0
CAT048,20,129,05:06:31:711,41.28082452,2.07042289,137.159045505337,449.996882855731,1.863281,230.213013,5337.0,4.5,345313,VLG1265,1014,,,,,,-114.082031,160.0,0.244,2464.0,2464,1888,169.18,244.7974,"No alert, no SPI, aircraft airbone",VLG1265,18391.711,572,VLG1265,LEBL,ESSA,0 days 05:06:21,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,A320,Media,M+,OLOXO1C,0 days 05:06:21,LEBL-24L,18381.0
CAT048,20,129,05:06:35:719,41.27942467,2.06661616,190.498751180246,624.9959228222,2.050781,231.49292,5337.0,6.25,345313,VLG1265,1014,,,,,,-118.125,161.0,0.244,2592.0,2528,1888,169.18,243.2812,"No alert, no SPI, aircraft airbone",VLG1265,18395.719,572,VLG1265,LEBL,ESSA,0 days 05:06:21,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,A320,Media,M+,OLOXO1C,0 days 05:06:21,LEBL-24L,18381.0
CAT048,20,129,05:06:39:719,41.27788536,2.06298161,243.838446972892,799.994930366542,2.238281,232.267456,5337.0,8.0,345313,VLG1265,1014,-16.172,,170,,168.0,-125.507812,163.0,0.252,2656.0,2624,1888,169.62,239.4965,"No alert, no SPI, aircraft airbone",VLG1265,18399.719,572,VLG1265,LEBL,ESSA,0 days 05:06:21,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,A320,Media,M+,OLOXO1C,0 days 05:06:21,LEBL-24L,18381.0
CAT048,20,129,05:06:43:719,41.2759511,2.05987206,297.178196986206,974.994115800224,2.421875,232.13562,5337.0,9.75,345313,VLG1265,1014,,,,,,-135.175781,168.0,0.26,2752.0,2784,1888,169.62,232.1796,"No alert, no SPI, aircraft airbone",VLG1265,18403.719,572,VLG1265,LEBL,ESSA,0 days 05:06:21,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,A320,Media,M+,OLOXO1C,0 days 05:06:21,LEBL-24L,18381.0
CAT048,20,129,05:06:47:703,41.27365704,2.05702503,342.89798484277,1124.99342459155,2.609375,231.487427,5337.0,11.25,345313,VLG1265,1014,,,,,,-145.195312,169.0,0.26,2080.0,1984,1888,171.38,222.6324,"No alert, no SPI, aircraft airbone",VLG1265,18407.703,572,VLG1265,LEBL,ESSA,0 days 05:06:21,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,A320,Media,M+,OLOXO1C,0 days 05:06:21,LEBL-24L,18381.0
CAT048,20,129,05:06:51:688,41.27094476,2.05474857,380.997868356295,1249.99304641807,2.792969,230.19104,5337.0,12.5,345313,VLG1265,1014,,,,,,-156.972656,171.0,0.264,1760.0,1696,1888,172.48,211.4758,"No alert, no SPI, aircraft airbone",VLG1265,18411.688,572,VLG1265,LEBL,ESSA,0 days 05:06:21,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,A320,Media,M+,OLOXO1C,0 days 05:06:21,LEBL-24L,18381.0
CAT048,20,129,05:06:55:656,41.26790586,2.05323646,419.097886448726,1374.99310977644,2.964844,228.328857,5337.0,13.75,345313,VLG1265,1014,-13.535,,174,,180.0,-162.246094,173.0,0.268,2016.0,1824,1888,174.68,200.094,"No alert, no SPI, aircraft airbone",VLG1265,18415.656,572,VLG1265,LEBL,ESSA,0 days 05:06:21,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,A320,Media,M+,OLOXO1C,0 days 05:06:21,LEBL-24L,18381.0
CAT048,20,129,05:06:59:633,41.26482116,2.05210616,457.197978117503,1499.99341452703,3.128906,226.417236,5337.0,15.0,345313,VLG1265,1014,,,,,,-166.816406,176.0,0.272,1600.0,1376,1888,177.54,194.3481,"No alert, no SPI, aircraft airbone",VLG1265,18419.633,572,VLG1265,LEBL,ESSA,0 days 05:06:21,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,A320,Media,M+,OLOXO1C,0 days 05:06:21,LEBL-24L,18381.0
CAT048,20,129,05:07:03:602,41.26152511,2.05121686,480.058143051341,1574.99395804856,3.296875,224.406738,5337.0,15.75,345313,VLG1265,1014,,,,,,-170.507812,178.0,0.276,1312.0,1216,1888,181.72,189.8218,"No alert, no SPI, aircraft airbone",VLG1265,18423.602,572,VLG1265,LEBL,ESSA,0 days 05:06:21,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,A320,Media,M+,OLOXO1C,0 days 05:06:21,LEBL-24L,18381.0
CAT048,20,129,05:07:07:570,41.25814393,2.05069906,502.918394380249,1649.9947850185,3.460938,222.330322,5337.0,16.5,345313,VLG1265,1014,,,,,,-172.96875,182.0,0.284,1088.0,1088,1888,186.34,186.4709,"No alert, no SPI, aircraft airbone",VLG1265,18427.57,572,VLG1265,LEBL,ESSA,0 days 05:06:21,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,A320,Media,M+,OLOXO1C,0 days 05:06:21,LEBL-24L,18381.0
CAT048,20,129,05:07:11:547,41.25463098,2.05027069,533.398699533194,1749.99578937649,3.632812,220.314331,5337.0,17.5,345313,VLG1265,1014,-2.109,,192,,194.0,-173.496094,186.0,0.288,1120.0,1152,1888,192.06,185.3833,"No alert, no SPI, aircraft airbone",VLG1265,18431.547,572,VLG1265,LEBL,ESSA,0 days 05:06:21,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,A320,Media,M+,OLOXO1C,0 days 05:06:21,LEBL-24L,18381.0
CAT048,20,129,05:07:15:516,41.25101402,2.04987155,556.259049971588,1824.99694150878,3.8125,218.408203,5337.0,18.25,345313,VLG1265,1014,,,,,,-174.199219,189.0,0.296,1280.0,1120,1888,195.8,184.6857,"No alert, no SPI, aircraft airbone",VLG1265,18435.516,572,VLG1265,LEBL,ESSA,0 days 05:06:21,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,A320,Media,M+,OLOXO1C,0 days 05:06:21,LEBL-24L,18381.0
CAT048,20,129,05:07:19:492,41.24731468,2.04947091,579.119441173971,1899.99822738121,4.0,216.633911,5337.0,19.0,345313,VLG1265,1014,,,,,,-174.023438,193.0,0.3,1152.0,1088,1888,200.86,184.856,"No alert, no SPI, aircraft airbone",VLG1265,18439.492,572,VLG1265,LEBL,ESSA,0 days 05:06:21,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,A320,Media,M+,OLOXO1C,0 days 05:06:21,LEBL-24L,18381.0
CAT048,20,129,05:07:23:477,41.24353596,2.04905291,601.97987252567,1974.99964497712,4.195312,214.991455,5337.0,19.75,345313,VLG1265,1014,,,,,,-174.199219,197.0,0.308,1024.0,1056,1888,205.04,185.0372,"No alert, no SPI, aircraft airbone",VLG1265,18443.477,572,VLG1265,LEBL,ESSA,0 days 05:06:21,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,A320,Media,M+,OLOXO1C,0 days 05:06:21,LEBL-24L,18381.0
CAT048,20,129,05:07:27:453,41.23967706,2.04860733,624.840344686992,2050.00119646287,4.398438,213.475342,5337.0,20.5,345313,VLG1265,1014,1.758,,212,,212.0,-174.023438,201.0,0.316,1120.0,1152,1888,211.2,185.4382,"No alert, no SPI, aircraft airbone",VLG1265,18447.453,572,VLG1265,LEBL,ESSA,0 days 05:06:21,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,A320,Media,M+,OLOXO1C,0 days 05:06:21,LEBL-24L,18381.0
CAT048,20,129,05:07:31:430,41.23568176,2.04807791,647.700859805569,2125.0028888845,4.613281,212.080078,5337.0,21.25,345313,VLG1265,1014,,,,,,-173.847656,205.0,0.32,1376.0,1216,1888,214.28,185.8942,"No alert, no SPI, aircraft airbone",VLG1265,18451.43,572,VLG1265,LEBL,ESSA,0 days 05:06:21,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,A320,Media,M+,OLOXO1C,0 days 05:06:21,LEBL-24L,18381.0
CAT048,20,129,05:07:35:414,41.2316148,2.04747718,670.561412760988,2200.00470544276,4.835938,210.81665,5337.0,22.0,345313,VLG1265,1014,,,,,,-172.96875,209.0,0.328,1056.0,960,1888,221.76,186.7346,"No alert, no SPI, aircraft airbone",VLG1265,18455.414,572,VLG1265,LEBL,ESSA,0 days 05:06:21,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,A320,Media,M+,OLOXO1C,0 days 05:06:21,LEBL-24L,18381.0
CAT048,20,129,05:07:39:391,41.2274679,2.04680845,693.422007240355,2275.00665823445,5.066406,209.668579,5337.0,22.75,345313,VLG1265,1014,,,,,,-172.089844,213.0,0.336,1632.0,1760,1888,227.04,187.3389,"No alert, no SPI, aircraft airbone",VLG1265,18459.391,572,VLG1265,LEBL,ESSA,0 days 05:06:21,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,A320,Media,M+,OLOXO1C,0 days 05:06:21,LEBL-24L,18381.0
CAT048,20,129,05:07:43:375,41.22324913,2.04606597,731.522642852739,2400.00874757698,5.304688,208.630371,5337.0,24.0,345313,VLG1265,1014,1.582,,230,,230.0,-171.210938,217.0,0.344,2080.0,2176,1888,229.46,188.02,"No alert, no SPI, aircraft airbone",VLG1265,18463.375,572,VLG1265,LEBL,ESSA,0 days 05:06:21,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,A320,Media,M+,OLOXO1C,0 days 05:06:21,LEBL-24L,18381.0
CAT048,20,129,05:07:47:359,41.21902436,2.04525706,784.863309745677,2575.01094114601,5.546875,207.70752,5337.0,25.75,345313,VLG1265,1014,,,,,,-170.507812,219.0,0.348,2432.0,2496,1888,232.76,188.6517,"No alert, no SPI, aircraft airbone",VLG1265,18467.359,572,VLG1265,LEBL,ESSA,0 days 05:06:21,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,A320,Media,M+,OLOXO1C,0 days 05:06:21,LEBL-24L,18381.0
CAT048,20,129,05:07:51:344,41.21471057,2.04434815,830.584019079804,2725.01327315779,5.796875,206.878052,5337.0,27.25,345313,VLG1265,1014,,,,,,-170.15625,219.0,0.348,2624.0,2720,1888,233.86,188.855,"No alert, no SPI, aircraft airbone",VLG1265,18471.344,572,VLG1265,LEBL,ESSA,0 days 05:06:21,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,A320,Media,M+,OLOXO1C,0 days 05:06:21,LEBL-24L,18381.0
CAT048,20,129,05:07:55:328,41.21047971,2.04350007,891.544762819074,2925.01571964733,6.042969,206.114502,5337.0,29.25,345313,VLG1265,1014,,,,,,-169.980469,218.0,0.348,2784.0,2688,1888,236.28,189.2615,"No alert, no SPI, aircraft airbone",VLG1265,18475.328,572,VLG1265,LEBL,ESSA,0 days 05:06:21,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,A320,Media,M+,OLOXO1C,0 days 05:06:21,LEBL-24L,18381.0
CAT048,20,129,05:07:59:320,41.20607784,2.04254256,937.265567089431,3075.01836312969,6.300781,205.411377,5337.0,30.75,345313,VLG1265,1014,1.23,,238,,236.0,-169.980469,220.0,0.352,2592.0,2624,1888,237.38,189.4592,"No alert, no SPI, aircraft airbone",VLG1265,18479.32,572,VLG1265,LEBL,ESSA,0 days 05:06:21,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,A320,Media,M+,OLOXO1C,0 days 05:06:21,LEBL-24L,18381.0
CAT048,20,129,05:08:03:313,41.20172458,2.04150916,990.606390554458,3250.02107038669,6.558594,204.801636,5337.0,32.5,345313,VLG1265,1014,,,,,,-168.046875,222.0,0.356,2752.0,2720,1888,239.36,190.6018,"No alert, no SPI, aircraft airbone",VLG1265,18483.313,572,VLG1265,LEBL,ESSA,0 days 05:06:21,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,A320,Media,M+,OLOXO1C,0 days 05:06:21,LEBL-24L,18381.0
CAT048,20,129,05:08:07:297,41.19739265,2.04025806,1051.56721287314,3450.02377468271,6.820312,204.318237,5337.0,34.5,345313,VLG1265,1014,,,,,,-161.191406,222.0,0.356,2816.0,2880,1888,239.14,193.7988,"No alert, no SPI, aircraft airbone",VLG1265,18487.297,572,VLG1265,LEBL,ESSA,0 days 05:06:21,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,A320,Media,M+,OLOXO1C,0 days 05:06:21,LEBL-24L,18381.0
CAT048,20,129,05:08:11:289,41.19331833,2.03782521,1104.90779614262,3625.02569389656,7.089844,204.318237,5337.0,36.25,345313,VLG1265,1014,,,,,,-154.863281,219.0,0.352,3008.0,2944,1888,239.14,202.3792,"No alert, no SPI, aircraft airbone",VLG1265,18491.289,572,VLG1265,LEBL,ESSA,0 days 05:06:21,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,A320,Media,M+,OLOXO1C,0 days 05:06:21,LEBL-24L,18381.0
CAT048,20,129,05:08:15:289,41.18935893,2.0354953,1165.86839135364,3825.02765308867,7.351562,204.307251,5337.0,38.25,345313,VLG1265,1014,23.73,,240,,238.0,-148.007812,218.0,0.352,2720.0,2624,1888,239.8,209.2401,"No alert, no SPI, aircraft airbone",VLG1265,18495.289,572,VLG1265,LEBL,ESSA,0 days 05:06:21,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,A320,Media,M+,OLOXO1C,0 days 05:06:21,LEBL-24L,18381.0
CAT048,20,129,05:08:19:281,41.18566532,2.03216398,1219.20873843599,4000.02879741034,7.617188,204.658813,5337.0,40.0,345313,VLG1265,1014,,,,,,-140.273438,219.0,0.356,2432.0,2336,1888,240.9,214.6783,"No alert, no SPI, aircraft airbone",VLG1265,18499.281,572,VLG1265,LEBL,ESSA,0 days 05:06:21,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,A320,Media,M+,OLOXO1C,0 days 05:06:21,LEBL-24L,18381.0
CAT048,20,129,05:08:23:289,41.18237219,2.02790151,1264.92877881695,4150.02893469379,7.878906,205.339966,5337.0,41.5,345313,VLG1265,1014,,,,,,-132.539062,220.0,0.356,2464.0,2400,1888,242.22,222.3193,"No alert, no SPI, aircraft airbone",VLG1265,18503.289,572,VLG1265,LEBL,ESSA,0 days 05:06:21,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,A320,Media,M+,OLOXO1C,0 days 05:06:21,LEBL-24L,18381.0
CAT048,20,129,05:08:27:289,41.17941232,2.02339705,1318.26864327397,4325.02849559898,8.128906,206.109009,5337.0,43.25,345313,VLG1265,1014,,,,,,-129.902344,221.0,0.36,2624.0,2720,1888,244.64,228.4827,"No alert, no SPI, aircraft airbone",VLG1265,18507.289,572,VLG1265,LEBL,ESSA,0 days 05:06:21,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,A320,Media,M+,OLOXO1C,0 days 05:06:21,LEBL-24L,18381.0
CAT048,20,129,05:08:31:289,41.17658275,2.01863682,1379.22837198246,4525.02761193494,8.378906,206.92749,5337.0,45.25,345313,VLG1265,1014,2.812,,244,,242.0,-129.023438,221.0,0.364,3072.0,2944,1888,244.86,230.9711,"No alert, no SPI, aircraft airbone",VLG1265,18511.289,572,VLG1265,LEBL,ESSA,0 days 05:06:21,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,A320,Media,M+,OLOXO1C,0 days 05:06:21,LEBL-24L,18381.0
CAT048,20,129,05:08:35:297,41.17382613,2.01395588,1440.1880532559,4725.02657264409,8.625,207.69104,5337.0,47.25,345313,VLG1265,1014,,,,,,-128.847656,221.0,0.364,3072.0,3072,1888,245.3,231.9598,"No alert, no SPI, aircraft airbone",VLG1265,18515.297,572,VLG1265,LEBL,ESSA,0 days 05:06:21,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,A320,Media,M+,OLOXO1C,0 days 05:06:21,LEBL-24L,18381.0
CAT048,20,129,05:08:39:305,41.17103407,2.00906515,1501.14764592517,4925.02524265714,8.878906,208.460083,5337.0,49.25,345313,VLG1265,1014,,,,,,-128.847656,220.0,0.364,2976.0,3008,1888,245.52,232.2839,"No alert, no SPI, aircraft airbone",VLG1265,18519.305,572,VLG1265,LEBL,ESSA,0 days 05:06:21,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,A320,Media,M+,OLOXO1C,0 days 05:06:21,LEBL-24L,18381.0
CAT048,20,129,05:08:43:305,41.16823406,2.00426212,1562.10721610673,5125.0238388916,9.132812,209.163208,5337.0,51.25,345313,VLG1265,1014,,,,,,-129.023438,220.0,0.364,3072.0,2912,1888,245.96,232.1027,"No alert, no SPI, aircraft airbone",VLG1265,18523.305,572,VLG1265,LEBL,ESSA,0 days 05:06:21,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,A320,Media,M+,OLOXO1C,0 days 05:06:21,LEBL-24L,18381.0
CAT048,20,129,05:08:47:305,41.1654318,1.9995054,1615.44675365463,5300.02232726025,9.386719,209.816895,5337.0,53.0,345313,VLG1265,1014,-0.527,,246,,244.0,-129.023438,219.0,0.364,2816.0,2784,1888,245.96,232.1027,"No alert, no SPI, aircraft airbone",VLG1265,18527.305,572,VLG1265,LEBL,ESSA,0 days 05:06:21,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,A320,Media,M+,OLOXO1C,0 days 05:06:21,LEBL-24L,18381.0
CAT048,20,129,05:08:51:305,41.1626614,1.99474408,1676.40623376984,5500.02062800145,9.640625,210.443115,5337.0,55.0,345313,VLG1265,1014,,,,,,-129.199219,219.0,0.364,2784.0,2720,1888,247.5,232.0587,"No alert, no SPI, aircraft airbone",VLG1265,18531.305,572,VLG1265,LEBL,ESSA,0 days 05:06:21,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,A320,Media,M+,OLOXO1C,0 days 05:06:21,LEBL-24L,18381.0
CAT048,20,129,05:08:55:305,41.15972327,1.98987832,1729.74569068849,5675.01885183843,9.90625,211.030884,5337.0,56.75,345313,VLG1265,1014,,,,,,-129.023438,220.0,0.368,2752.0,2656,1888,248.6,231.6962,"No alert, no SPI, aircraft airbone",VLG1265,18535.305,572,VLG1265,LEBL,ESSA,0 days 05:06:21,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,A320,Media,M+,OLOXO1C,0 days 05:06:21,LEBL-24L,18381.0
CAT048,20,129,05:08:59:313,41.15684282,1.98509538,1783.08510872535,5850.01694811049,10.167969,211.5802,5337.0,58.5,345313,VLG1265,1014,,,,,,-128.671875,220.0,0.368,2656.0,2688,1888,249.48,231.839,"No alert, no SPI, aircraft airbone",VLG1265,18539.313,572,VLG1265,LEBL,ESSA,0 days 05:06:21,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,A320,Media,M+,OLOXO1C,0 days 05:06:21,LEBL-24L,18381.0
CAT048,20,129,05:08:59:203,41.28978958,2.09614469,7.6200901241973,25.0002964830715,0.707031,202.230835,1000.0,0.25,345042,VLG73QE,1014,,,,,,-114.609375,102.0,0.156,-96.0,64,1353,92.18,245.6543,"No alert, no SPI, aircraft airbone",VLG73QE,18539.203,573,VLG73QE,LEBL,LEBB,0 days 05:09:22,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI VLA BL814 LRD GRAUS POSSY MARIO SURCO RONNY RONKO GOSVI TURPU PPN MALOB CEGAM LEKTO KARMA IF30BB SARRA FA30BB TH30BB,A321,Media,M+,GRAUS1C,0 days 05:09:22,LEBL-24L,18562.0
CAT048,20,129,05:09:03:266,41.2888773,2.09365135,7.62006393540651,25.0002105618391,0.804688,208.201904,1000.0,0.25,345042,VLG73QE,1014,-0.703,,110,,120.0,-114.433594,119.0,0.176,32.0,64,1353,110.0,245.2972,"No alert, no SPI, aircraft airbone",VLG73QE,18543.266,573,VLG73QE,LEBL,LEBB,0 days 05:09:22,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI VLA BL814 LRD GRAUS POSSY MARIO SURCO RONNY RONKO GOSVI TURPU PPN MALOB CEGAM LEKTO KARMA IF30BB SARRA FA30BB TH30BB,A321,Media,M+,GRAUS1C,0 days 05:09:22,LEBL-24L,18562.0
CAT048,20,129,05:09:07:320,41.28789355,2.09063389,7.62000762764364,25.0000258250784,0.925781,213.931274,1000.0,0.25,345042,VLG73QE,1014,,,,,,-114.433594,131.0,0.2,192.0,64,1353,127.16,245.8521,"No alert, no SPI, aircraft airbone",VLG73QE,18547.32,573,VLG73QE,LEBL,LEBB,0 days 05:09:22,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI VLA BL814 LRD GRAUS POSSY MARIO SURCO RONNY RONKO GOSVI TURPU PPN MALOB CEGAM LEKTO KARMA IF30BB SARRA FA30BB TH30BB,A321,Media,M+,GRAUS1C,0 days 05:09:22,LEBL-24L,18562.0
CAT048,20,129,05:09:11:375,41.28679192,2.08750968,7.61992722935975,24.9997620511726,1.0625,218.270874,1000.0,0.25,345042,VLG73QE,1014,,,,,,-114.082031,151.0,0.232,-96.0,96,1353,142.78,245.5884,"No alert, no SPI, aircraft airbone",VLG73QE,18551.375,573,VLG73QE,LEBL,LEBB,0 days 05:09:22,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI VLA BL814 LRD GRAUS POSSY MARIO SURCO RONNY RONKO GOSVI TURPU PPN MALOB CEGAM LEKTO KARMA IF30BB SARRA FA30BB TH30BB,A321,Media,M+,GRAUS1C,0 days 05:09:22,LEBL-24L,18562.0
